"va","n","true_h2","h2_est","h2_err","method"
1.1,5,0.22,0.244019623576293,0.0240196235762932,"BayesL"
1.1,6,0.22,0.291605192858512,0.0716051928585124,"BayesL"
1.1,7,0.22,0.223935841934368,0.00393584193436777,"BayesL"
1.1,8,0.22,0.306865148047981,0.086865148047981,"BayesL"
1.1,9,0.22,0.267377239813579,0.0473772398135792,"BayesL"
1.1,10,0.22,0.252023571805937,0.0320235718059368,"BayesL"
1,1,0.2,0.247576610525146,0.0475766105251458,"BayesL"
1,2,0.2,0.188749176851071,-0.0112508231489287,"BayesL"
1,3,0.2,0.228577981971649,0.0285779819716492,"BayesL"
1,4,0.2,0.247904953274217,0.0479049532742166,"BayesL"
1,5,0.2,0.311225838722971,0.111225838722971,"BayesL"
1,6,0.2,0.168702358991718,-0.0312976410082824,"BayesL"
1,7,0.2,0.201746217308074,0.0017462173080742,"BayesL"
1,8,0.2,0.212830245233684,0.0128302452336844,"BayesL"
1,9,0.2,0.213217249964428,0.0132172499644282,"BayesL"
1,10,0.2,0.231852142352376,0.0318521423523758,"BayesL"
0.9,1,0.18,0.209963557829942,0.0299635578299416,"BayesL"
0.9,2,0.18,0.240281620686356,0.0602816206863562,"BayesL"
0.9,3,0.18,0.215816634406519,0.0358166344065188,"BayesL"
0.9,4,0.18,0.150874367923926,-0.0291256320760737,"BayesL"
0.9,5,0.18,0.18630148467041,0.00630148467041028,"BayesL"
0.9,6,0.18,0.172119382302782,-0.00788061769721826,"BayesL"
0.9,7,0.18,0.136319237549061,-0.0436807624509389,"BayesL"
0.9,8,0.18,0.186421877012242,0.0064218770122417,"BayesL"
0.9,9,0.18,0.173185774631414,-0.00681422536858561,"BayesL"
0.9,10,0.18,0.183547064464123,0.00354706446412256,"BayesL"
0.8,1,0.16,0.209101766359631,0.0491017663596311,"BayesL"
0.8,2,0.16,0.18146139308619,0.0214613930861895,"BayesL"
0.8,3,0.16,0.14146908722942,-0.0185309127705797,"BayesL"
0.8,4,0.16,0.160335275215821,0.000335275215820829,"BayesL"
0.8,5,0.16,0.136016793031704,-0.0239832069682964,"BayesL"
0.8,6,0.16,0.173604944309917,0.0136049443099172,"BayesL"
0.8,7,0.16,0.163241032542114,0.00324103254211394,"BayesL"
0.8,8,0.16,0.192375591296236,0.0323755912962357,"BayesL"
0.8,9,0.16,0.151943938876746,-0.00805606112325433,"BayesL"
0.8,10,0.16,0.148544406063303,-0.0114555939366969,"BayesL"
0.7,1,0.14,0.144773298523348,0.00477329852334787,"BayesL"
0.7,2,0.14,0.223742932207142,0.0837429322071423,"BayesL"
0.7,3,0.14,0.157493342305327,0.0174933423053274,"BayesL"
0.7,4,0.14,0.11436520187292,-0.0256347981270798,"BayesL"
0.7,5,0.14,0.159108148540196,0.0191081485401957,"BayesL"
0.7,6,0.14,0.2223605487942,0.0823605487942004,"BayesL"
0.7,7,0.14,0.157056022312375,0.0170560223123754,"BayesL"
0.7,8,0.14,0.134069359182619,-0.00593064081738062,"BayesL"
0.7,9,0.14,0.196948151613759,0.0569481516137595,"BayesL"
0.7,10,0.14,0.158185705386137,0.0181857053861373,"BayesL"
0.6,1,0.12,0.141903654591841,0.021903654591841,"BayesL"
0.6,2,0.12,0.124082603591586,0.00408260359158605,"BayesL"
0.6,3,0.12,0.187257338490268,0.0672573384902683,"BayesL"
0.6,4,0.12,0.129598227848045,0.00959822784804493,"BayesL"
0.6,5,0.12,0.13600268140392,0.0160026814039199,"BayesL"
0.6,6,0.12,0.179815838017484,0.0598158380174835,"BayesL"
0.6,7,0.12,0.156815110169464,0.0368151101694641,"BayesL"
0.6,8,0.12,0.164443789474057,0.0444437894740572,"BayesL"
0.6,9,0.12,0.111029459031741,-0.00897054096825879,"BayesL"
0.6,10,0.12,0.134798322653104,0.0147983226531039,"BayesL"
0.5,1,0.1,0.124784507281986,0.0247845072819863,"BayesL"
0.5,2,0.1,0.124598613585683,0.024598613585683,"BayesL"
0.5,3,0.1,0.130579115352379,0.0305791153523788,"BayesL"
0.5,4,0.1,0.117299490375501,0.0172994903755005,"BayesL"
0.5,5,0.1,0.122860782045878,0.022860782045878,"BayesL"
0.5,6,0.1,0.147196625683948,0.0471966256839481,"BayesL"
0.5,7,0.1,0.137013226244422,0.0370132262444216,"BayesL"
0.5,8,0.1,0.13180062291823,0.0318006229182304,"BayesL"
0.5,9,0.1,0.0971043023507374,-0.00289569764926262,"BayesL"
0.5,10,0.1,0.130428884342948,0.0304288843429475,"BayesL"
0.4,1,0.08,0.119615854899538,0.0396158548995378,"BayesL"
0.4,2,0.08,0.119333174417371,0.0393331744173707,"BayesL"
0.4,3,0.08,0.11706230848544,0.0370623084854395,"BayesL"
0.4,4,0.08,0.0946288591251727,0.0146288591251727,"BayesL"
0.4,5,0.08,0.0895496888445744,0.00954968884457441,"BayesL"
0.4,6,0.08,0.100805865859845,0.0208058658598449,"BayesL"
0.4,7,0.08,0.0953487496258478,0.0153487496258478,"BayesL"
0.4,8,0.08,0.1092403092512,0.0292403092511999,"BayesL"
0.4,9,0.08,0.127638582392107,0.0476385823921065,"BayesL"
0.4,10,0.08,0.098357787212938,0.018357787212938,"BayesL"
0.3,1,0.06,0.086759115157443,0.026759115157443,"BayesL"
0.3,2,0.06,0.0858033033952161,0.0258033033952161,"BayesL"
0.3,3,0.06,0.124168997878146,0.064168997878146,"BayesL"
0.3,4,0.06,0.105458479204871,0.0454584792048713,"BayesL"
0.3,5,0.06,0.124244024468986,0.0642440244689856,"BayesL"
0.3,6,0.06,0.111569404089642,0.0515694040896417,"BayesL"
0.3,7,0.06,0.102850411601996,0.0428504116019962,"BayesL"
0.3,8,0.06,0.115970369903251,0.0559703699032508,"BayesL"
0.3,9,0.06,0.140018900240124,0.0800189002401239,"BayesL"
0.3,10,0.06,0.0872722009764636,0.0272722009764636,"BayesL"
0.2,1,0.04,0.104215493696307,0.0642154936963066,"BayesL"
0.2,2,0.04,0.107680413770695,0.0676804137706948,"BayesL"
0.2,3,0.04,0.088514594254213,0.048514594254213,"BayesL"
0.2,4,0.04,0.0972569364568643,0.0572569364568643,"BayesL"
0.2,5,0.04,0.0948439450131398,0.0548439450131398,"BayesL"
0.2,6,0.04,0.090648696931258,0.050648696931258,"BayesL"
0.2,7,0.04,0.114626214452695,0.0746262144526953,"BayesL"
0.2,8,0.04,0.0810131670748916,0.0410131670748916,"BayesL"
0.2,9,0.04,0.0946686965851077,0.0546686965851077,"BayesL"
0.2,10,0.04,0.0879048866286884,0.0479048866286884,"BayesL"
0.1,1,0.02,0.0737488455548921,0.0537488455548921,"BayesL"
0.1,2,0.02,0.0688236328764546,0.0488236328764546,"BayesL"
0.1,3,0.02,0.0959411149759285,0.0759411149759285,"BayesL"
0.1,4,0.02,0.0908308659681044,0.0708308659681044,"BayesL"
0.1,5,0.02,0.0752749934808181,0.0552749934808181,"BayesL"
0.1,6,0.02,0.0832799613933687,0.0632799613933687,"BayesL"
0.1,7,0.02,0.0807266620500971,0.0607266620500971,"BayesL"
0.1,8,0.02,0.0852757936419518,0.0652757936419518,"BayesL"
0.1,9,0.02,0.0981634009425553,0.0781634009425553,"BayesL"
0.1,10,0.02,0.07053574788098,0.05053574788098,"BayesL"
0.05,1,0.01,0.0696209919331207,0.0596209919331207,"BayesL"
0.05,2,0.01,0.0816730006462599,0.0716730006462599,"BayesL"
0.05,3,0.01,0.073808450806859,0.063808450806859,"BayesL"
0.05,4,0.01,0.0812220547883147,0.0712220547883147,"BayesL"
0.05,5,0.01,0.0775926456590542,0.0675926456590542,"BayesL"
0.05,6,0.01,0.0724626867895981,0.0624626867895981,"BayesL"
0.05,7,0.01,0.0768269090483641,0.0668269090483641,"BayesL"
0.05,8,0.01,0.104032289276863,0.0940322892768629,"BayesL"
0.05,9,0.01,0.066956287119304,0.056956287119304,"BayesL"
0.05,10,0.01,0.0874550782691208,0.0774550782691208,"BayesL"
0.005,1,0.001,0.0768788992112178,0.0758788992112178,"BayesL"
0.005,2,0.001,0.0691787794001943,0.0681787794001943,"BayesL"
0.005,3,0.001,0.0767211228482477,0.0757211228482477,"BayesL"
0.005,4,0.001,0.0644865663718141,0.0634865663718141,"BayesL"
0.005,5,0.001,0.0603237438757597,0.0593237438757597,"BayesL"
0.005,6,0.001,0.0712502676897878,0.0702502676897878,"BayesL"
0.005,7,0.001,0.0762799285847887,0.0752799285847887,"BayesL"
0.005,8,0.001,0.0675816878924403,0.0665816878924403,"BayesL"
0.005,9,0.001,0.0793107702556731,0.0783107702556731,"BayesL"
0.005,10,0.001,0.0799596806282732,0.0789596806282732,"BayesL"
4,1,0.8,0.811573525697625,0.0115735256976252,"BayesR"
4,2,0.8,0.796127725344292,-0.00387227465570772,"BayesR"
4,3,0.8,0.796696539896548,-0.00330346010345239,"BayesR"
4,4,0.8,0.798121862399669,-0.00187813760033062,"BayesR"
4,5,0.8,0.79111825433785,-0.0088817456621505,"BayesR"
4,6,0.8,0.805463111958161,0.00546311195816085,"BayesR"
4,7,0.8,0.798279276649024,-0.00172072335097628,"BayesR"
4,8,0.8,0.808238331047862,0.00823833104786176,"BayesR"
4,9,0.8,0.804524566331567,0.0045245663315665,"BayesR"
4,10,0.8,0.798713708415471,-0.00128629158452875,"BayesR"
3.75,1,0.75,0.755351779987477,0.00535177998747738,"BayesR"
3.75,2,0.75,0.749819165014321,-0.000180834985678779,"BayesR"
3.75,3,0.75,0.753017844802222,0.00301784480222178,"BayesR"
3.75,4,0.75,0.758685737016383,0.00868573701638264,"BayesR"
3.75,5,0.75,0.756442423577362,0.00644242357736202,"BayesR"
3.75,6,0.75,0.736441556970363,-0.0135584430296375,"BayesR"
3.75,7,0.75,0.75749003429253,0.00749003429253048,"BayesR"
3.75,8,0.75,0.749878750864216,-0.000121249135783708,"BayesR"
3.75,9,0.75,0.753190039194133,0.00319003919413341,"BayesR"
3.75,10,0.75,0.756570675985937,0.0065706759859373,"BayesR"
3.5,1,0.7,0.70685351750747,0.00685351750746965,"BayesR"
3.5,2,0.7,0.646252412256904,-0.0537475877430963,"BayesR"
3.5,3,0.7,0.725689123482846,0.0256891234828459,"BayesR"
3.5,4,0.7,0.702418311746671,0.0024183117466714,"BayesR"
3.5,5,0.7,0.685759034167905,-0.0142409658320952,"BayesR"
3.5,6,0.7,0.706701322162158,0.00670132216215769,"BayesR"
3.5,7,0.7,0.694386819682765,-0.00561318031723546,"BayesR"
3.5,8,0.7,0.715980082158708,0.0159800821587081,"BayesR"
3.5,9,0.7,0.708677724357002,0.00867772435700187,"BayesR"
3.5,10,0.7,0.707654003634268,0.00765400363426794,"BayesR"
3.25,1,0.65,0.657364035830044,0.00736403583004386,"BayesR"
3.25,2,0.65,0.662839093417662,0.0128390934176623,"BayesR"
3.25,3,0.65,0.648908790996092,-0.00109120900390824,"BayesR"
3.25,4,0.65,0.667022356568146,0.0170223565681458,"BayesR"
3.25,5,0.65,0.657373781948838,0.00737378194883775,"BayesR"
3.25,6,0.65,0.637870072193392,-0.0121299278066083,"BayesR"
3.25,7,0.65,0.661510222184516,0.0115102221845165,"BayesR"
3.25,8,0.65,0.633653479548373,-0.0163465204516272,"BayesR"
3.25,9,0.65,0.65153475533635,0.00153475533634995,"BayesR"
3.25,10,0.65,0.660181545680591,0.0101815456805906,"BayesR"
3,1,0.6,0.622262765218983,0.0222627652189826,"BayesR"
3,2,0.6,0.593929060429662,-0.00607093957033833,"BayesR"
3,3,0.6,0.605392195179172,0.00539219517917178,"BayesR"
3,4,0.6,0.611958992274035,0.0119589922740353,"BayesR"
3,5,0.6,0.590322331858099,-0.00967766814190052,"BayesR"
3,6,0.6,0.619355634710264,0.019355634710264,"BayesR"
3,7,0.6,0.582256290610952,-0.017743709389048,"BayesR"
3,8,0.6,0.381106833327146,-0.218893166672854,"BayesR"
3,9,0.6,0.596996570534127,-0.00300342946587262,"BayesR"
3,10,0.6,0.617626507224975,0.0176265072249751,"BayesR"
2.75,1,0.55,0.547420016338358,-0.00257998366164225,"BayesR"
2.75,2,0.55,0.544302760065615,-0.00569723993438487,"BayesR"
2.75,3,0.55,0.570840124369337,0.0208401243693369,"BayesR"
2.75,4,0.55,0.577280974477818,0.0272809744778175,"BayesR"
2.75,5,0.55,0.547541496000595,-0.00245850399940462,"BayesR"
2.75,6,0.55,0.575762159096982,0.0257621590969822,"BayesR"
2.75,7,0.55,0.474460839191444,-0.0755391608085564,"BayesR"
2.75,8,0.55,0.551933650591123,0.00193365059112283,"BayesR"
2.75,9,0.55,0.570625868140664,0.0206258681406636,"BayesR"
2.75,10,0.55,0.555319340658887,0.00531934065888684,"BayesR"
2.5,1,0.5,0.441288948079943,-0.0587110519200575,"BayesR"
2.5,2,0.5,0.515688670448366,0.0156886704483663,"BayesR"
2.5,3,0.5,0.49425912584791,-0.00574087415209018,"BayesR"
2.5,4,0.5,0.466694072896673,-0.0333059271033269,"BayesR"
2.5,5,0.5,0.515013618405992,0.0150136184059922,"BayesR"
2.5,6,0.5,0.538664700131083,0.0386647001310827,"BayesR"
2.5,7,0.5,0.512205747443497,0.0122057474434969,"BayesR"
2.5,8,0.5,0.502635797071404,0.00263579707140449,"BayesR"
2.5,9,0.5,0.517510193324899,0.0175101933248986,"BayesR"
2.5,10,0.5,0.528751649422025,0.028751649422025,"BayesR"
2.25,1,0.45,0.458575435834935,0.0085754358349352,"BayesR"
2.25,2,0.45,0.411638288584302,-0.0383617114156983,"BayesR"
2.25,3,0.45,0.467422792227709,0.0174227922277091,"BayesR"
2.25,4,0.45,0.442419060479904,-0.00758093952009614,"BayesR"
2.25,5,0.45,0.483423031934271,0.0334230319342709,"BayesR"
2.25,6,0.45,0.468064588132803,0.0180645881328029,"BayesR"
2.25,7,0.45,0.457664823362062,0.00766482336206165,"BayesR"
2.25,8,0.45,0.450117070739859,0.000117070739859393,"BayesR"
2.25,9,0.45,0.447356312671722,-0.00264368732827835,"BayesR"
2.25,10,0.45,0.439123793571341,-0.0108762064286588,"BayesR"
2,1,0.4,0.408577076358326,0.00857707635832622,"BayesR"
2,2,0.4,0.404201583149134,0.00420158314913427,"BayesR"
2,3,0.4,0.409049565934657,0.00904956593465733,"BayesR"
2,4,0.4,0.432111870266005,0.0321118702660052,"BayesR"
2,5,0.4,0.445741840765738,0.0457418407657382,"BayesR"
2,6,0.4,0.422144959160512,0.0221449591605118,"BayesR"
2,7,0.4,0.400091280385783,9.12803857833766e-05,"BayesR"
2,8,0.4,0.422464366921476,0.0224643669214755,"BayesR"
2,9,0.4,0.407013599861615,0.00701359986161537,"BayesR"
2,10,0.4,0.398961234790076,-0.00103876520992413,"BayesR"
1.9,1,0.38,0.320067154584865,-0.0599328454151355,"BayesR"
1.9,2,0.38,0.384104159710223,0.00410415971022315,"BayesR"
1.9,3,0.38,0.372852171661855,-0.00714782833814548,"BayesR"
1.9,4,0.38,0.376874947763975,-0.00312505223602549,"BayesR"
1.9,5,0.38,0.427541065260391,0.047541065260391,"BayesR"
1.9,6,0.38,0.306615800953114,-0.0733841990468862,"BayesR"
1.9,7,0.38,0.228287628604243,-0.151712371395757,"BayesR"
1.9,8,0.38,0.197468782544351,-0.182531217455649,"BayesR"
1.9,9,0.38,0.357222313369675,-0.0227776866303252,"BayesR"
1.9,10,0.38,0.369415919028768,-0.0105840809712315,"BayesR"
1.8,1,0.36,0.345828195986691,-0.0141718040133095,"BayesR"
1.8,2,0.36,0.349617262797131,-0.010382737202869,"BayesR"
1.8,3,0.36,0.358000950390197,-0.00199904960980324,"BayesR"
1.8,4,0.36,0.393887614957256,0.0338876149572559,"BayesR"
1.8,5,0.36,0.291392243423392,-0.0686077565766076,"BayesR"
1.8,6,0.36,0.270292895299116,-0.0897071047008844,"BayesR"
1.8,7,0.36,0.347833008499427,-0.0121669915005729,"BayesR"
1.8,8,0.36,0.371253430084476,0.0112534300844763,"BayesR"
1.8,9,0.36,0.370874244031766,0.0108742440317665,"BayesR"
1.8,10,0.36,0.331883665944437,-0.0281163340555632,"BayesR"
1.7,1,0.34,0.359893002122149,0.0198930021221489,"BayesR"
1.7,2,0.34,0.34977284699664,0.00977284699664022,"BayesR"
1.7,3,0.34,0.34934645286867,0.00934645286867031,"BayesR"
1.7,4,0.34,0.261791300147128,-0.0782086998528715,"BayesR"
1.7,5,0.34,0.352463017483821,0.0124630174838206,"BayesR"
1.7,6,0.34,0.334597788537147,-0.00540221146285264,"BayesR"
1.7,7,0.34,0.155184012954109,-0.184815987045891,"BayesR"
1.7,8,0.34,0.393713264215169,0.0537132642151694,"BayesR"
1.7,9,0.34,0.271828006094532,-0.0681719939054683,"BayesR"
1.7,10,0.34,0.351619000956139,0.0116190009561385,"BayesR"
1.6,1,0.32,0.196199080728084,-0.123800919271916,"BayesR"
1.6,2,0.32,0.184701043709172,-0.135298956290828,"BayesR"
1.6,3,0.32,0.357014054293521,0.0370140542935208,"BayesR"
1.6,4,0.32,0.368621487658914,0.0486214876589143,"BayesR"
1.6,5,0.32,0.171566902696862,-0.148433097303138,"BayesR"
1.6,6,0.32,0.364923481615841,0.0449234816158411,"BayesR"
1.6,7,0.32,0.341486122595584,0.0214861225955839,"BayesR"
1.6,8,0.32,0.336133484175777,0.0161334841757768,"BayesR"
1.6,9,0.32,0.337678939412621,0.0176789394126213,"BayesR"
1.6,10,0.32,0.369028583786936,0.0490285837869358,"BayesR"
1.5,1,0.3,0.173816942753636,-0.126183057246364,"BayesR"
1.5,2,0.3,0.232307462884452,-0.0676925371155479,"BayesR"
1.5,3,0.3,0.265917713196332,-0.034082286803668,"BayesR"
1.5,4,0.3,0.300838733971414,0.000838733971413874,"BayesR"
1.5,5,0.3,0.192048045504979,-0.107951954495021,"BayesR"
1.5,6,0.3,0.298377174267139,-0.00162282573286077,"BayesR"
1.5,7,0.3,0.331006789535067,0.0310067895350674,"BayesR"
1.5,8,0.3,0.318055707829709,0.0180557078297087,"BayesR"
1.5,9,0.3,0.311109034543019,0.0111090345430193,"BayesR"
1.5,10,0.3,0.265324681459173,-0.0346753185408267,"BayesR"
1.4,1,0.28,0.310315616787433,0.0303156167874334,"BayesR"
1.4,2,0.28,0.231662742195657,-0.0483372578043432,"BayesR"
1.4,3,0.28,0.0891151847318406,-0.190884815268159,"BayesR"
1.4,4,0.28,0.289067426557242,0.00906742655724174,"BayesR"
1.4,5,0.28,0.0998521742686943,-0.180147825731306,"BayesR"
1.4,6,0.28,0.153651996458634,-0.126348003541366,"BayesR"
1.4,7,0.28,0.292642862445719,0.0126428624457191,"BayesR"
1.4,8,0.28,0.215509371216413,-0.0644906287835868,"BayesR"
1.4,9,0.28,0.323072677501716,0.0430726775017156,"BayesR"
1.4,10,0.28,0.328288401296216,0.0482884012962159,"BayesR"
1.3,1,0.26,0.259328787842506,-0.00067121215749355,"BayesR"
1.3,2,0.26,0.326452712135985,0.0664527121359847,"BayesR"
1.3,3,0.26,0.255509624334824,-0.00449037566517624,"BayesR"
1.3,4,0.26,0.305359571139389,0.0453595711393894,"BayesR"
1.3,5,0.26,0.2918456932445,0.0318456932444997,"BayesR"
1.3,6,0.26,0.233981524534418,-0.0260184754655817,"BayesR"
1.3,7,0.26,0.136012087228685,-0.123987912771315,"BayesR"
1.3,8,0.26,0.230242281176074,-0.0297577188239263,"BayesR"
1.3,9,0.26,0.103646081709832,-0.156353918290168,"BayesR"
1.3,10,0.26,0.173776037527778,-0.0862239624722222,"BayesR"
1.2,1,0.24,0.272126175271012,0.0321261752710125,"BayesR"
1.2,2,0.24,0.251031985740001,0.011031985740001,"BayesR"
1.2,3,0.24,0.0952602777999945,-0.144739722200005,"BayesR"
1.2,4,0.24,0.229686687620423,-0.0103133123795769,"BayesR"
1.2,5,0.24,0.254065842929484,0.0140658429294837,"BayesR"
1.2,6,0.24,0.0907114713296131,-0.149288528670387,"BayesR"
1.2,7,0.24,0.288546675353978,0.0485466753539784,"BayesR"
1.2,8,0.24,0.0848042471367925,-0.155195752863208,"BayesR"
1.2,9,0.24,0.260827365469446,0.0208273654694462,"BayesR"
1.2,10,0.24,0.216876297754647,-0.0231237022453527,"BayesR"
1.1,1,0.22,0.246079627203214,0.0260796272032145,"BayesR"
1.1,2,0.22,0.166369694571155,-0.0536303054288446,"BayesR"
1.1,3,0.22,0.25879827700179,0.0387982770017902,"BayesR"
1.1,4,0.22,0.0937539180132324,-0.126246081986768,"BayesR"
1.1,5,0.22,0.229918736375705,0.00991873637570495,"BayesR"
1.1,6,0.22,0.218948167862858,-0.0010518321371418,"BayesR"
1.1,7,0.22,0.174686210491772,-0.0453137895082277,"BayesR"
1.1,8,0.22,0.266437422800835,0.0464374228008349,"BayesR"
1.1,9,0.22,0.0687741583307418,-0.151225841669258,"BayesR"
1.1,10,0.22,0.228487386728618,0.00848738672861762,"BayesR"
1,1,0.2,0.231169970535758,0.0311699705357585,"BayesR"
1,2,0.2,0.117424178056492,-0.0825758219435082,"BayesR"
1,3,0.2,0.211971723625762,0.0119717236257619,"BayesR"
1,4,0.2,0.227032834170571,0.0270328341705706,"BayesR"
1,5,0.2,0.309979896619565,0.109979896619565,"BayesR"
1,6,0.2,0.145065942907117,-0.0549340570928825,"BayesR"
1,7,0.2,0.101879015730799,-0.0981209842692005,"BayesR"
1,8,0.2,0.207618808990199,0.00761880899019887,"BayesR"
1,9,0.2,0.168232859862101,-0.0317671401378986,"BayesR"
1,10,0.2,0.164487789519368,-0.0355122104806322,"BayesR"
0.9,1,0.18,0.216321706107355,0.0363217061073546,"BayesR"
0.9,2,0.18,0.155035400182962,-0.0249645998170382,"BayesR"
0.9,3,0.18,0.182223350851917,0.00222335085191744,"BayesR"
0.9,4,0.18,0.0896452163106763,-0.0903547836893237,"BayesR"
0.9,5,0.18,0.149191433932136,-0.0308085660678641,"BayesR"
0.9,6,0.18,0.161901720865054,-0.018098279134946,"BayesR"
0.9,7,0.18,0.054241749902307,-0.125758250097693,"BayesR"
0.9,8,0.18,0.0976945615901855,-0.0823054384098145,"BayesR"
0.9,9,0.18,0.161004965828799,-0.0189950341712007,"BayesR"
0.9,10,0.18,0.147520390343096,-0.0324796096569037,"BayesR"
0.8,1,0.16,0.110182319639678,-0.0498176803603217,"BayesR"
0.8,2,0.16,0.130276151160087,-0.0297238488399131,"BayesR"
0.8,3,0.16,0.100897457220113,-0.0591025427798869,"BayesR"
0.8,4,0.16,0.125228787915559,-0.0347712120844411,"BayesR"
0.8,5,0.16,0.0188926245471901,-0.14110737545281,"BayesR"
0.8,6,0.16,0.157254995887037,-0.00274500411296269,"BayesR"
0.8,7,0.16,0.0753206668276347,-0.0846793331723653,"BayesR"
0.8,8,0.16,0.0469264403759327,-0.113073559624067,"BayesR"
0.8,9,0.16,0.0803471127896237,-0.0796528872103763,"BayesR"
0.8,10,0.16,0.0354089050317216,-0.124591094968278,"BayesR"
0.7,1,0.14,0.00404763881937035,-0.13595236118063,"BayesR"
0.7,2,0.14,0.117522063424406,-0.0224779365755937,"BayesR"
0.7,3,0.14,0.1112647362905,-0.0287352637095004,"BayesR"
0.7,4,0.14,0.083551951830717,-0.056448048169283,"BayesR"
0.7,5,0.14,0.0855184073689012,-0.0544815926310988,"BayesR"
0.7,6,0.14,0.141856072413776,0.00185607241377589,"BayesR"
0.7,7,0.14,0.0260939316332041,-0.113906068366796,"BayesR"
0.7,8,0.14,0.095374925790088,-0.044625074209912,"BayesR"
0.7,9,0.14,0.199327088557191,0.0593270885571906,"BayesR"
0.7,10,0.14,0.0516174464690805,-0.0883825535309195,"BayesR"
0.6,1,0.12,0.0912450318537791,-0.0287549681462209,"BayesR"
0.6,2,0.12,0.00896278370046844,-0.111037216299532,"BayesR"
0.6,3,0.12,0.171499557762071,0.0514995577620713,"BayesR"
0.6,4,0.12,0.0501569803116095,-0.0698430196883905,"BayesR"
0.6,5,0.12,0.0725999414746335,-0.0474000585253665,"BayesR"
0.6,6,0.12,0.16136934822377,0.0413693482237698,"BayesR"
0.6,7,0.12,0.109069349983489,-0.0109306500165108,"BayesR"
0.6,8,0.12,0.12349166086134,0.00349166086133956,"BayesR"
0.6,9,0.12,0.0144305301660208,-0.105569469833979,"BayesR"
0.6,10,0.12,0.0406251335134324,-0.0793748664865676,"BayesR"
0.5,1,0.1,0.0490838520906152,-0.0509161479093848,"BayesR"
0.5,2,0.1,0.0538946212841843,-0.0461053787158157,"BayesR"
0.5,3,0.1,0.0843921978458316,-0.0156078021541684,"BayesR"
0.5,4,0.1,0.00749304565392173,-0.0925069543460783,"BayesR"
0.5,5,0.1,0.0579165337387919,-0.0420834662612081,"BayesR"
0.5,6,0.1,0.0476508042819313,-0.0523491957180687,"BayesR"
0.5,7,0.1,0.105075674297698,0.00507567429769795,"BayesR"
0.5,8,0.1,0.0267785080093155,-0.0732214919906845,"BayesR"
0.5,9,0.1,0.0103298989730034,-0.0896701010269966,"BayesR"
0.5,10,0.1,0.0184332907052506,-0.0815667092947494,"BayesR"
0.4,1,0.08,0.00319804400389044,-0.0768019559961096,"BayesR"
0.4,2,0.08,0.0366396630695078,-0.0433603369304922,"BayesR"
0.4,3,0.08,0.0642282504404786,-0.0157717495595214,"BayesR"
0.4,4,0.08,0.0254169340223889,-0.0545830659776111,"BayesR"
0.4,5,0.08,0.0241995762119445,-0.0558004237880555,"BayesR"
0.4,6,0.08,0.0179130959103764,-0.0620869040896236,"BayesR"
0.4,7,0.08,0.0104345311130512,-0.0695654688869488,"BayesR"
0.4,8,0.08,0.0693979196250239,-0.0106020803749761,"BayesR"
0.4,9,0.08,0.0458688663538451,-0.0341311336461549,"BayesR"
0.4,10,0.08,0.0302714826354335,-0.0497285173645665,"BayesR"
0.3,1,0.06,0.00689285060009075,-0.0531071493999093,"BayesR"
0.3,2,0.06,0.0017971220391561,-0.0582028779608439,"BayesR"
0.3,3,0.06,0.0328457709081624,-0.0271542290918376,"BayesR"
0.3,4,0.06,0.024975327889082,-0.035024672110918,"BayesR"
0.3,5,0.06,0.0768096853594413,0.0168096853594413,"BayesR"
0.3,6,0.06,0.0548064879271589,-0.00519351207284107,"BayesR"
0.3,7,0.06,0.00318553080834804,-0.056814469191652,"BayesR"
0.3,8,0.06,0.0756637887596678,0.0156637887596678,"BayesR"
0.3,9,0.06,0.0828647755879504,0.0228647755879504,"BayesR"
0.3,10,0.06,0.00311595228043343,-0.0568840477195666,"BayesR"
0.2,1,0.04,0.0133642485289177,-0.0266357514710823,"BayesR"
0.2,2,0.04,0.0149007178159946,-0.0250992821840054,"BayesR"
0.2,3,0.04,0.005528398309609,-0.034471601690391,"BayesR"
0.2,4,0.04,0.0479271332484802,0.00792713324848018,"BayesR"
0.2,5,0.04,0.0362260418073663,-0.0037739581926337,"BayesR"
0.2,6,0.04,0.0327508256540132,-0.00724917434598681,"BayesR"
0.2,7,0.04,0.0871466117186229,0.0471466117186229,"BayesR"
0.2,8,0.04,0.0218166133889172,-0.0181833866110828,"BayesR"
0.2,9,0.04,0.0238549210154766,-0.0161450789845234,"BayesR"
0.2,10,0.04,0.00767522184028232,-0.0323247781597177,"BayesR"
0.1,1,0.02,0.00331890600867277,-0.0166810939913272,"BayesR"
0.1,2,0.02,0.00335751958903965,-0.0166424804109604,"BayesR"
0.1,3,0.02,0.023988888530437,0.00398888853043703,"BayesR"
0.1,4,0.02,0.00203773497196217,-0.0179622650280378,"BayesR"
0.1,5,0.02,0.00369590115416957,-0.0163040988458304,"BayesR"
0.1,6,0.02,0.013173420087294,-0.00682657991270598,"BayesR"
0.1,7,0.02,0.00759527081550404,-0.012404729184496,"BayesR"
0.1,8,0.02,0.0207615341825409,0.000761534182540886,"BayesR"
0.1,9,0.02,0.0149532277255313,-0.00504677227446872,"BayesR"
0.1,10,0.02,0.0110186406577451,-0.00898135934225491,"BayesR"
0.05,1,0.01,0.0142816419393182,0.00428164193931815,"BayesR"
