"family","sires","mean","mean_error","mean_sigma","lm_intercept","lm_intercept_error","lm_slope","lm_slope_error","lm_sigma","sire_jersey_propn","sire_breed","sire_birth_date","sire_birth_year","sire_region","halfsibs_in_data","halfsibs_total","sire_breeding_window","sire_avg_age_at_col","rounded_ages","children_per_age"
1,132646,1.0171531628996,0.0367831558656819,0.18391577932841,0.687454715632808,0.260877138604278,0.000780683953558418,0.000611711041169891,0.181552951566855,1,"Jersey","2005-07-22",2005,"SOUTH AUCKLAND",25,27,126,422.32,"1","25"
1,132653,1.02620127640315,0.0385577817744644,0.127881694894302,-2.17065188021074,1.79585830229381,0.00687629736463684,0.00386208440981196,0.115921033955392,0,"Holstein","2005-08-02",2005,"SOUTH AUCKLAND",11,11,33,464.909090909091,"1","11"
1,132673,0.882467328500245,0.041666111387594,0.150229301057164,0.156918236359196,1.31428397694508,0.00164008662803576,0.00296932281498183,0.154777697656604,0.5,"Mix","2005-07-30",2005,"SOUTH AUCKLAND",13,14,29,442.384615384615,"1","13"
1,132904,0.937975363305017,0.0520243610998456,0.187576501518747,0.793544416957761,2.86433796203679,0.000321342170548404,0.00637167451655695,0.195894619580772,0.6875,"Mix","2005-08-03",2005,"SOUTH AUCKLAND",13,13,32,449.461538461538,"1","13"
1,132915,1.08092811633271,0.0663570849345459,0.24828547701013,0.430672266027556,2.03418356902201,0.00147737453818114,0.00461900177395507,0.257329156620005,0,"Holstein","2005-08-10",2005,"SOUTH AUCKLAND",14,15,37,440.142857142857,"1","14"
1,132943,1.03570224933495,0.0533640144685128,0.199669858924023,2.57582727666646,1.38937593414914,-0.00355101290886711,0.00320111339269906,0.19792246579336,0,"Holstein","2005-08-10",2005,"SOUTH AUCKLAND",14,15,36,433.714285714286,"1","14"
1,132959,1.07169090313706,0.021551241438767,0.210055518178987,0.952178986056283,0.052719800746748,6.10847117706399e-05,2.47185449994288e-05,0.204571968320473,1,"Jersey","2005-08-04",2005,"SOUTH AUCKLAND",95,100,2417,1956.49473684211,"1 5 6 7 8","22 1 43 27 2"
1,132961,0.869488264141126,0.0392106563156028,0.135829697873491,0.203504120634429,1.74615604529037,0.00149407547617879,0.00391627292637777,0.14143385307976,0.6875,"Mix","2005-08-10",2005,"SOUTH AUCKLAND",12,12,42,445.75,"1","12"
1,132976,1.004807384371,0.0285049100242364,0.130625907863969,2.01028903625694,1.4244536697444,-0.00225588832153897,0.00319523322825332,0.132295224293034,0.375,"Mix","2005-08-07",2005,"SOUTH AUCKLAND",21,21,20,445.714285714286,"1","21"
1,133011,1.04753816559614,0.0462896109418077,0.173199864711307,1.99612520475498,0.560907312277842,-0.00221595503891602,0.00130640761074525,0.161904590353383,0,"Holstein","2005-08-12",2005,"SOUTH AUCKLAND",14,16,112,428.071428571429,"1","14"
1,133065,0.908065485684033,0.0371936884714353,0.16212352938452,1.34486668761298,0.311081148973691,-0.00103753254614951,0.00073388921190834,0.157804953353608,1,"Jersey","2005-08-14",2005,"SOUTH AUCKLAND",19,27,170,421,"1","19"
1,133146,1.14293455620492,0.0363184697288156,0.158308539331948,1.13761943320424,1.37268610871088,1.19695788802725e-05,0.00309012310454448,0.162898071182638,0.6875,"Mix","2005-08-15",2005,"SOUTH AUCKLAND",19,19,40,444.052631578947,"1","19"
1,133194,0.911485769795413,0.0373095439481622,0.149238175792649,3.0246504616107,0.661908408193363,-0.00483285235406583,0.00151230797039965,0.117464572838443,0,"Holstein","2005-08-11",2005,"SOUTH AUCKLAND",16,17,57,437.25,"1","16"
1,133196,1.09551743306819,0.0421310754957514,0.168524301983005,-0.288404644051264,1.14266427425935,0.00313148822428387,0.00258387409668263,0.165951061410086,0.0625,"Holstein","2005-08-14",2005,"SOUTH AUCKLAND",16,17,52,441.9375,"1","16"
1,133199,1.02153508101732,0.0531423499482877,0.191607467637202,-1.55467460533052,1.8211722347536,0.00591291065016276,0.00417830770677016,0.184071846555932,0.375,"Mix","2005-08-17",2005,"SOUTH AUCKLAND",13,13,29,435.692307692308,"1","13"
1,133205,1.12986892011612,0.0410639190729138,0.142249588384367,2.80787896553647,1.39074350819628,-0.00374625498512452,0.00310361599074284,0.13938369015423,0.0625,"Holstein","2005-08-16",2005,"SOUTH AUCKLAND",12,12,43,447.916666666667,"1","12"
1,133236,1.02027095464165,0.0557165518197778,0.215789277306102,3.15121135736063,0.841519266604624,-0.00492134042198378,0.00194039118023452,0.183158949486716,0,"Holstein","2005-08-11",2005,"BAY OF PLENTY",15,15,99,433,"1","15"
1,133239,1.06189826369567,0.0357279906315257,0.151581026722328,1.7129821195748,1.3241303647386,-0.00145421384859466,0.00295635484727701,0.155077963035248,0,"Holstein","2005-08-14",2005,"SOUTH AUCKLAND",18,19,39,447.722222222222,"1","18"
1,133378,1.05552004365413,0.0399804289388802,0.178797913753872,1.54045642640469,0.373189373352401,-0.00112986109680931,0.000864675953479629,0.175559458312483,0.5,"Mix","2005-08-09",2005,"SOUTH AUCKLAND",20,20,152,429.2,"1","20"
1,133465,1.07497327023695,0.0362822025949502,0.166265939771082,0.613677311822341,1.3458763875805,0.00104919474999531,0.00305996512795,0.170059930700765,0,"Holstein","2005-08-21",2005,"SOUTH AUCKLAND",21,21,38,439.666666666667,"1","21"
1,133584,0.84378274283965,0.028243580486475,0.154696461371551,2.2004030331344,0.625768577106772,-0.00320537203346007,0.00147720692282038,0.145663139418587,1,"Jersey","2005-08-26",2005,"SOUTH AUCKLAND",30,32,47,423.233333333333,"1","30"
1,133601,1.0947897824603,0.0405465295140254,0.162186118056102,-6.98715964912,3.19398568622126,0.0181718930445875,0.00718110506209764,0.13906150156435,0.0625,"Holstein","2005-08-13",2005,"SOUTH AUCKLAND",16,16,10,444.75,"1","16"
1,133647,1.14186865325255,0.0413929228415699,0.194150017641255,1.07171846748303,0.113481073286598,0.000136866272342089,0.000205720843827472,0.196778998984604,0,"Holstein","2005-08-12",2005,"SOUTH AUCKLAND",22,23,717,512.545454545455,"1 3","20 2"
1,133650,1.06250608512101,0.0271388108230886,0.138381325962632,1.83150133879953,0.795744209864529,-0.00167340781684313,0.00173060614229698,0.138561600197276,1,"Jersey","2005-07-31",2005,"SOUTH AUCKLAND",26,26,56,459.538461538462,"1","26"
1,133651,0.967476978651047,0.0270293986439972,0.168798540429675,1.35575354505268,0.62397824641639,-0.000855234727756909,0.00137309020051482,0.170174575341904,1,"Jersey","2005-07-31",2005,"SOUTH AUCKLAND",39,39,48,454,"1","39"
1,133669,1.02216621903985,0.0570158743699167,0.19750878249332,-0.237126464700835,2.74862881576166,0.0027575752198701,0.00601749993049693,0.205007547381319,0,"Holstein","2005-08-07",2005,"SOUTH AUCKLAND",12,12,34,456.666666666667,"1","12"
1,133671,1.05378681714437,0.0415491137604886,0.166196455041954,1.05963642223937,0.802858177159738,-1.2482486198994e-05,0.00171076115372477,0.172029347473668,0,"Holstein","2005-07-22",2005,"SOUTH AUCKLAND",16,19,71,468.625,"1","16"
1,133674,1.0675239049214,0.0419486933012839,0.196756812164342,2.52069857452879,1.34211944704632,-0.00334587574373234,0.00308867818988859,0.195949131154515,0,"Holstein","2005-08-23",2005,"SOUTHLAND",22,24,43,434.318181818182,"1","22"
1,133676,1.06709259634621,0.0460190512391895,0.184076204956758,0.860925672600712,2.45381415629047,0.000476411146725597,0.00566921317181766,0.190488937074833,0,"Holstein","2005-08-24",2005,"SOUTH AUCKLAND",16,16,42,432.75,"1","16"
1,133697,0.903867979573273,0.0422430587662454,0.174172593242404,0.531827454978106,1.4439724897213,0.000812002685597359,0.0031501315346438,0.179487589306485,0.375,"Mix","2005-07-25",2005,"SOUTH AUCKLAND",17,17,43,458.176470588235,"1","17"
1,133733,0.936572834004596,0.0900466271232738,0.298650875804939,2.87718250146471,0.532867115489408,-0.00468746296487949,0.00127890057241844,0.199393683136668,0.625,"Mix","2005-08-15",2005,"SOUTH AUCKLAND",11,11,125,414,"1","11"
1,133767,1.04272847934669,0.0512936812366263,0.162204862282381,2.51461068748347,1.64926091253247,-0.00321441844974183,0.00360001023175816,0.164063332291694,0.375,"Mix","2005-07-29",2005,"SOUTH AUCKLAND",10,10,51,457.9,"1","10"
1,133840,1.12444258395027,0.0355304468581606,0.132942758942215,-0.392357099769265,1.24130629666929,0.00326293724217478,0.00266924224867598,0.130485117245744,0.3125,"Mix","2005-07-30",2005,"SOUTH AUCKLAND",14,14,29,464.857142857143,"1","14"
1,133882,1.07528819039632,0.044090893666907,0.146232950964587,1.21307763780972,2.20127976887437,-0.000307815581142846,0.00491646676003025,0.154109507555808,0,"Holstein","2005-08-20",2005,"WAIRARAPA",11,12,26,447.636363636364,"1","11"
1,133883,1.08788947106923,0.049857173107517,0.157662224717049,1.28291007389173,0.33145384217568,-0.000492227669920488,0.000826324128033175,0.163636381014562,0.4375,"Mix","2005-08-05",2005,"SOUTH AUCKLAND",10,10,155,396.2,"1","10"
1,133902,1.1251203186227,0.0447885961853368,0.195228964594934,2.49622564229557,2.11312802702739,-0.00318549781728842,0.00490830439455386,0.1984455801228,0,"Holstein","2005-08-18",2005,"SOUTH AUCKLAND",19,22,41,430.421052631579,"1","19"
1,134030,1.17920086148776,0.043863747161934,0.19119764116389,1.01080623654648,0.0910554120640551,0.000242404566549304,0.000117492275079705,0.175942950148523,0,"Holstein","2005-09-04",2005,"SOUTH AUCKLAND",19,19,733,694.684210526316,"1 3","12 7"
1,134172,1.03796754470374,0.0358756999832984,0.156378550755981,1.08160330973117,1.00896584969438,-0.000105186441959029,0.00243054008335602,0.16090333805709,0,"Holstein","2005-09-06",2005,"OTAGO",19,19,66,414.842105263158,"1","19"
1,134175,1.10250924923412,0.0559990622527759,0.201907490330283,0.304851432506893,1.99196104944289,0.0018960599044531,0.00473294730038435,0.20936374305726,0,"Holstein","2005-08-23",2005,"TARANAKI",13,14,35,420.692307692308,"1","13"
1,134221,1.02782772656357,0.0293333326543313,0.0927601425510795,2.02005973432108,1.15132011452256,-0.00221975840661634,0.002574799550185,0.0941123577367683,0,"Holstein","2005-08-09",2005,"TARANAKI",10,12,38,447,"1","10"
1,134316,1.01005888892255,0.0347278049994234,0.143186408158476,0.762362029949645,0.981545272071368,0.000587450697898918,0.00232633550772385,0.147568949907363,0,"Holstein","2005-08-30",2005,"SOUTH AUCKLAND",17,17,56,421.647058823529,"1","17"
1,134343,1.06290092558579,0.0101752513606752,0.177411569625232,1.02469335361288,0.0311403619973345,2.33260739233508e-05,1.79703451330922e-05,0.177211402861557,0.625,"Mix","2005-08-30",2005,"SOUTH AUCKLAND",304,369,2441,1637.97697368421,"1 3 4 5 6 7 8","12 104 54 73 13 44 4"
1,134344,1.05770749260605,0.063109247357707,0.227543627304153,4.28712890293999,2.48633171455433,-0.00745030671416881,0.00573424371000866,0.221287634943055,0,"Holstein","2005-09-01",2005,"TARANAKI",13,13,22,433.461538461538,"1","13"
