"","(Intercept)","as.Date(sire_birth_date)","kept_markers_adjusted","sire_age_at_collection","I(sire_age_at_collection^2)","sire_breeding_window","sire_jersey_propn","as.Date(sire_birth_date):kept_markers_adjusted","as.Date(sire_birth_date):sire_age_at_collection","as.Date(sire_birth_date):sire_breeding_window","as.Date(sire_birth_date):sire_jersey_propn","kept_markers_adjusted:sire_age_at_collection","kept_markers_adjusted:sire_breeding_window","kept_markers_adjusted:sire_jersey_propn","sire_age_at_collection:sire_breeding_window","sire_age_at_collection:sire_jersey_propn","sire_breeding_window:sire_jersey_propn","df","logLik","AICc","delta","weight"
"16822",0.921112460724533,9.58435636278131e-06,NA,-1.80169265488904e-07,NA,8.46830589949006e-05,-0.0703319462494589,NA,1.01332571620029e-09,-6.30278204247901e-09,NA,NA,NA,NA,NA,9.96489828575309e-06,NA,12,26487.9557086511,-52951.9080832208,135.093476390233,4.55915085399722e-30
"7231",1.05266246040358,NA,-3.23682348183351e-05,2.3361220658322e-05,-2.6220496921456e-09,-1.50346378619643e-05,-0.084025928178646,NA,NA,NA,NA,-4.6869953673307e-09,6.2068744692747e-08,8.32136114945595e-05,NA,NA,NA,13,26488.9110913095,-52951.8182928158,135.183266795313,4.35899352323281e-30
"39224",0.921250038469133,1.01505103702175e-05,-3.69292388642618e-05,1.49782688877048e-05,NA,7.46700773394322e-05,-0.0835211238591922,NA,NA,-6.68727275134062e-09,NA,NA,6.08323325829874e-08,8.37302034669234e-05,NA,NA,-2.85891192377442e-06,14,26489.908431716,-52951.8123751496,135.189184461473,4.34611505102158e-30
"12408",0.87431419206744,1.2168362898628e-05,0.000392236963554986,1.83382538590664e-05,NA,4.05669563708131e-06,-0.0779217316299111,-2.65741960073144e-08,NA,NA,NA,NA,NA,6.42902818148692e-05,-1.2217210770453e-09,NA,NA,13,26488.794386801,-52951.5848837989,135.416675812157,3.87884209120861e-30
"2424",0.877021296480823,1.25863770530395e-05,0.000137210410055761,1.50718240007987e-05,NA,7.48814575396814e-05,-0.0630951286756905,-9.5996381095055e-09,NA,-6.59456254674556e-09,NA,NA,5.09921899215378e-08,NA,NA,NA,NA,13,26488.7712788018,-52951.5386678004,135.462891810661,3.79023749130048e-30
"9279",1.04748045117288,NA,-2.03293493329211e-06,5.74952793960645e-06,-3.0457429384259e-09,1.90355899755888e-08,-0.0630232809491275,NA,NA,NA,NA,5.16440936036874e-08,NA,NA,2.12115752867422e-09,NA,NA,12,26487.7426410489,-52951.4819480165,135.519611594551,3.68425667103014e-30
"702",0.988040300267561,4.10259471677648e-06,NA,5.49380869201793e-05,-4.66169518273126e-09,2.56285098654567e-06,-0.18877564351467,NA,-1.88662383849148e-09,NA,9.30630739324196e-06,NA,NA,NA,NA,NA,NA,12,26487.6603148494,-52951.3172956174,135.684263993709,3.39309535284079e-30
"38972",1.00820140216127,4.18336614448204e-06,-3.50931391211806e-05,NA,4.16714437780811e-09,-1.01507517657748e-05,-0.0829812863342641,NA,NA,NA,NA,NA,6.05326966570728e-08,8.35098020381369e-05,NA,NA,-1.21525211179584e-06,13,26488.6394685206,-52951.275047238,135.726512373032,3.32217071321828e-30
"8766",1.02760970464186,1.30520854106391e-06,NA,2.53395275595719e-05,-3.37220288743038e-09,2.26224793634e-06,-0.186664267967421,NA,NA,NA,9.1868807038025e-06,NA,NA,NA,8.11405035028843e-10,NA,NA,12,26487.6362106441,-52951.2690872068,135.732472404285,3.31228532919489e-30
"49336",0.966952028596559,5.40686826649628e-06,4.02561549056916e-05,1.08949078069814e-05,NA,7.0950168207462e-06,-0.0664065290015936,NA,5.05625211226554e-11,NA,NA,NA,NA,NA,NA,1.17698838132711e-05,-1.0241211438414e-05,13,26488.6215326456,-52951.239175488,135.762384123023,3.26311585797488e-30
"32892",0.885617002156118,1.14102678858431e-05,0.000440599340433579,NA,4.41143726779726e-09,5.87746523806089e-06,-0.0607952934352863,-2.81902778933785e-08,NA,NA,NA,NA,NA,NA,NA,NA,-1.78443791964717e-06,12,26487.5636786209,-52951.1240231604,135.87753645068,3.08054447738514e-30
"6776",1.03756116962047,1.4270368370563e-06,-2.40260432149099e-07,1.51107472708566e-05,NA,-1.12178736931274e-05,-0.192386723570517,-2.0598900471181e-09,NA,NA,8.25438369075821e-06,NA,5.58220018952276e-08,7.42828212676699e-05,NA,NA,NA,14,26489.5479238245,-52951.0913593666,135.910200244449,3.03064195327875e-30
"4212",0.917202042985536,9.56371535577226e-06,0.000437202450025576,NA,NA,9.88615629420061e-06,-0.077425340756387,-2.91480124255179e-08,NA,NA,NA,NA,NA,6.30900748942563e-05,NA,NA,NA,11,26486.5448493588,-52951.0868776021,135.914682009017,3.02385824500035e-30
"55864",1.06347944553873,-2.22479380190678e-07,-2.75274817348057e-05,9.20431382356806e-06,NA,-1.15594848261195e-05,-0.240910019667961,NA,NA,NA,1.13135628726891e-05,NA,5.82715541314236e-08,6.53235997510234e-05,NA,1.4687705801069e-05,-4.43471262750739e-07,15,26490.5384474185,-52951.0717653166,135.929794294483,3.00109564751773e-30
"4784",0.988619909647576,3.68797782938416e-06,1.71368738227816e-05,5.75351991094357e-05,-4.82236471856264e-09,NA,-0.198515631921343,NA,-2.07878911242161e-09,NA,8.90929428409979e-06,NA,NA,6.45675152037719e-05,NA,NA,NA,13,26488.5329747574,-52951.0620597117,135.939499899352,2.98656720359907e-30
"17592",0.969488616813827,6.35377607405145e-06,-8.91712378326711e-06,5.86337588833993e-06,NA,3.5884571223323e-06,-0.0702979961142876,NA,-8.65609438756101e-10,NA,NA,5.88315590561428e-08,NA,NA,NA,1.16843228273383e-05,NA,13,26488.4976527307,-52950.9914156583,136.010143952793,2.88291694202661e-30
"50239",1.04946736826091,NA,-7.06737010799193e-06,-2.85770081377697e-07,-2.05577076594122e-09,5.74860275267726e-06,-0.0676957994044798,NA,NA,NA,NA,5.82176937639639e-08,NA,NA,NA,1.30791356911625e-05,-1.11455554837021e-05,13,26488.4895528049,-52950.9752158066,136.026343804428,2.8596598461906e-30
"58423",1.05468492366913,NA,-7.43252159796282e-06,-1.03089238432222e-05,NA,5.08673296340186e-06,-0.0681554170272512,NA,NA,NA,NA,5.86621776743757e-08,NA,NA,1.80899131304112e-09,1.39562971811335e-05,-1.11379241215329e-05,13,26488.4750075049,-52950.9461252067,136.055434404378,2.81836627759527e-30
"2172",0.968100757273584,6.3359213380357e-06,0.000120048798623139,NA,4.18309104354285e-09,-8.34700127807525e-06,-0.062035938612123,-8.30965846974192e-09,NA,NA,NA,NA,5.16079044165528e-08,NA,NA,NA,NA,12,26487.4734897352,-52950.9436453891,136.057914222001,2.81487392595889e-30
"33086",0.899021038501972,1.06810096231367e-05,NA,2.65855300586696e-05,-3.28855014460341e-09,8.32089028828311e-05,-0.0621280374620645,NA,NA,-6.11075406353996e-09,NA,NA,NA,NA,NA,NA,-4.64168581193855e-06,12,26487.4614093691,-52950.9194846569,136.082074954145,2.78107378855484e-30
"8824",0.925932460217829,7.87546630980482e-06,0.000412241320107448,1.8913103411537e-05,NA,4.26304641371114e-06,-0.176953582135102,-2.62798580151123e-08,NA,NA,8.55833238799639e-06,NA,NA,NA,-1.52896559497269e-09,NA,NA,13,26488.4487883888,-52950.8936869744,136.107872636712,2.74543152528605e-30
"27192",1.06252253280359,-6.23106893485657e-07,-1.81124112415959e-06,8.62962644098492e-06,NA,-1.1317409623308e-05,-0.236877186357134,NA,NA,NA,1.21873105735904e-05,NA,5.62227247987489e-08,NA,1.0650404506186e-10,1.56827515860669e-05,NA,14,26489.4405755956,-52950.8766629088,136.124896702298,2.72216150022161e-30
"49846",1.05295968171942,-5.72888180867686e-08,NA,8.6480750112412e-06,NA,4.21839244265879e-06,-0.234333747011071,NA,1.65259406508845e-10,NA,1.20259386581805e-05,NA,NA,NA,NA,1.52223288375778e-05,-1.68377295603452e-06,13,26488.4199555509,-52950.8360212986,136.165538312445,2.66740323727879e-30
"21056",1.04298984309558,3.60575662779107e-08,2.01140860087534e-05,1.84387787287372e-05,-2.60122975387221e-09,2.95048356326498e-06,-0.241923935741684,NA,NA,NA,1.16279397907949e-05,NA,NA,5.58719964848242e-05,NA,1.38019060328547e-05,NA,14,26489.3879553138,-52950.7714223452,136.230137265855,2.58262404080185e-30
"22184",1.06056708023872,1.71634281342799e-07,-3.0502199427027e-05,5.11136375383287e-06,NA,NA,-0.245592097430085,NA,-9.29877923645393e-10,NA,1.17200606256695e-05,5.99439036994862e-08,NA,5.84200272260383e-05,NA,1.60445957849051e-05,NA,14,26489.3592493713,-52950.7140104603,136.287549150795,2.50954135580562e-30
"49976",0.983113754839436,4.30518205976417e-06,4.11526490552743e-05,9.95313838866257e-06,NA,7.98551386900795e-05,-0.230299520044064,NA,NA,-5.84270722256913e-09,1.17659630245001e-05,NA,NA,NA,NA,1.54631439159347e-05,-3.05320010652492e-06,14,26489.3301929919,-52950.6558977014,136.345661909698,2.43767235278491e-30
"15415",1.05732549249689,NA,-3.2818967218061e-05,1.45163786342475e-05,NA,-1.44118352430111e-05,-0.0845119138521998,NA,NA,NA,NA,-3.16582155219839e-09,6.10511364484963e-08,8.34758068952515e-05,3.42643802933664e-10,NA,NA,13,26488.2625239678,-52950.5211581323,136.480401478722,2.27885664503746e-30
"628",0.970019331447029,5.22211259449174e-06,0.000456034529090065,NA,NA,9.86408135137186e-06,-0.175783001966314,-2.88046996625186e-08,NA,NA,8.48568719366418e-06,NA,NA,NA,NA,NA,NA,11,26486.2203598547,-52950.4378985938,136.563661017273,2.18593592202794e-30
"23608",0.989007821617952,5.31227171717525e-06,-3.47274934017254e-05,1.0444328394885e-05,NA,-1.16844134259864e-05,-0.0885116679165694,NA,NA,NA,NA,2.69717620717381e-09,5.77326789872366e-08,7.79958525885106e-05,NA,9.72613983326702e-06,NA,14,26489.1877274992,-52950.3709667161,136.630592895017,2.11399207276297e-30
"4416",0.903445987514083,1.01628391278454e-05,1.28875274271413e-05,2.54767773986013e-05,-3.13122500996461e-09,8.12185267848577e-05,-0.0815527701777051,NA,NA,-6.09685610409173e-09,NA,NA,NA,7.3485576113249e-05,NA,NA,NA,13,26488.1606776327,-52950.3174654623,136.68409414879,2.05819114205945e-30
"6720",1.03883915477369,1.12023117351134e-06,-3.10260378245748e-05,2.40240200945673e-05,-2.99350489619748e-09,-1.21974825053756e-05,-0.193820123103687,NA,NA,NA,8.34374285870182e-06,NA,5.73754339570378e-08,7.48803578947689e-05,NA,NA,NA,14,26489.0698801326,-52950.1352719829,136.866287628167,1.87898318407575e-30
"2368",0.904450723732783,1.0495701027728e-05,-4.45803652338601e-06,2.4428844635473e-05,-3.16171649338192e-09,7.37313419573813e-05,-0.0633135638070865,NA,NA,-6.70243357876565e-09,NA,NA,5.84007311394031e-08,NA,NA,NA,NA,13,26488.0579726831,-52950.1120555631,136.889504048006,1.85729766140053e-30
"16512",0.854583749162409,1.32308370526681e-05,0.000457459707696796,2.08362083965775e-05,-2.92896987493149e-09,2.69721948227809e-06,-0.0684766018428214,-2.95179860910727e-08,NA,NA,NA,NA,NA,NA,NA,9.71000289211269e-06,NA,13,26488.0535959082,-52950.1033020133,136.898257597808,1.84918645103139e-30
"37496",0.945036883663639,7.06961516531918e-06,0.000364074568202097,1.59951034103662e-05,NA,1.46493276099377e-06,-0.195213423900139,-2.43626417011145e-08,NA,NA,8.70190031614673e-06,NA,NA,5.70387183348991e-05,NA,NA,4.98308399915533e-06,14,26489.0235520587,-52950.042615835,136.95894377603,1.79391915238162e-30
"33912",0.917750461632373,9.24375876480581e-06,0.000252206196101786,6.89680334773023e-06,NA,4.11036508183259e-06,-0.0610253740542504,-1.69092904926726e-08,NA,NA,NA,3.21397892538595e-08,NA,NA,NA,NA,-2.03160591930166e-06,13,26488.014728924,-52950.0255680448,136.975991566258,1.778692959111e-30
"10552",0.891777904551204,1.13997189373341e-05,-4.89190808114412e-06,2.23522539624699e-05,NA,8.37907314821074e-05,-0.0633845897175072,NA,NA,-7.26193693052473e-09,NA,NA,5.94395747097947e-08,NA,-3.85222752687019e-09,NA,NA,13,26487.9809053083,-52949.9579208134,137.04363879763,1.71953720241914e-30
"4708",1.00258956430022,3.52035277630614e-06,0.000415714091787094,NA,NA,NA,-0.183416103631307,-2.73235247236754e-08,NA,NA,7.979138035657e-06,NA,NA,5.57439542746234e-05,NA,NA,NA,11,26485.9673864751,-52949.9319518346,137.069607776459,1.69735421883863e-30
"4344",0.873944503557843,1.22940785118102e-05,0.000391244273955173,1.98712108033034e-05,NA,3.25378660006472e-06,-0.0779436367936256,-2.65020131857089e-08,-3.02667010092716e-10,NA,NA,NA,NA,6.44131988411919e-05,NA,NA,NA,13,26487.9471500472,-52949.8904102911,137.111149319921,1.6624624804014e-30
"41270",0.890725449137011,1.13249157732654e-05,NA,2.27068886834277e-05,NA,9.1311823256146e-05,-0.062113940141477,NA,NA,-6.52897228302887e-09,NA,NA,NA,NA,-3.09358574081546e-09,NA,-4.80403906651729e-06,12,26486.9299928113,-52949.8566515412,137.144908069851,1.6346366547604e-30
"29240",1.05164993633723,-3.2208196756406e-07,2.0357073231376e-05,9.42640159049217e-06,NA,3.10346629388803e-06,-0.24309963343056,NA,NA,NA,1.16917463319322e-05,NA,NA,5.58225149308544e-05,5.36539996419982e-10,1.43675724307368e-05,NA,14,26488.8365777109,-52949.6686671393,137.332892471743,1.48799317424969e-30
"12600",0.895348141262853,1.07829317423409e-05,1.32306943343056e-05,2.18227824924328e-05,NA,8.89553610262018e-05,-0.0815848280856334,NA,NA,-6.49996766452334e-09,NA,NA,NA,7.34696279381454e-05,-2.9684395823575e-09,NA,NA,13,26487.7243746163,-52949.4448594295,137.556700181529,1.33045966367505e-30
"19128",1.0551335995937,-9.04703139850882e-08,-1.86613490834695e-06,1.37394388287235e-05,NA,-1.13085140494004e-05,-0.236872296586172,NA,-3.79773628275788e-10,NA,1.21916164301285e-05,NA,5.64615750865005e-08,NA,NA,1.55737464964641e-05,NA,14,26488.6961028435,-52949.3877174046,137.61384220644,1.29298497809645e-30
"38964",1.03750301752729,2.19746201270318e-06,-3.66770814563215e-05,NA,NA,-8.39711499641359e-06,-0.0832453460250174,NA,NA,NA,NA,NA,6.99581570772596e-08,8.42771403321432e-05,NA,NA,-1.08037129679202e-06,12,26486.6937134111,-52949.3840927409,137.617466870164,1.29064378237577e-30
"832",0.957484796038346,5.64662073767412e-06,4.04877606669454e-05,2.57194380433436e-05,-3.2158923517952e-09,7.93884642438736e-05,-0.184798440120632,NA,NA,-5.9539283104679e-09,9.05764131998243e-06,NA,NA,NA,NA,NA,NA,13,26487.6024755081,-52949.2010612131,137.800498398006,1.17777302226097e-30
"53368",0.87850369371916,1.21176876235311e-05,0.00039463400249112,1.15426352470825e-05,NA,6.80451024532004e-06,-0.081209978036444,-2.66082721974155e-08,NA,NA,NA,NA,NA,5.94604488056412e-05,NA,1.12341265447761e-05,-9.30761030643916e-06,14,26488.5926172092,-52949.180746136,137.820813475038,1.16587030093832e-30
"760",0.923939722357964,8.14365739365556e-06,0.000411386877622088,2.16710864317187e-05,NA,3.25749728566174e-06,-0.176708732903377,-2.6211334723425e-08,-4.44354319560787e-10,NA,8.54114831300594e-06,NA,NA,NA,NA,NA,NA,13,26487.5793189283,-52949.1547480535,137.846811557545,1.15081318088529e-30
"35388",1.06624574114207,-6.52959052395181e-07,-1.57525108106777e-06,NA,4.16767398244411e-09,-1.27653810288392e-05,-0.199483169075872,NA,NA,NA,9.9754989078603e-06,NA,5.76727446722552e-08,NA,NA,NA,7.77006797938077e-06,13,26487.4761239115,-52948.9483580199,138.053201591138,1.03797716919336e-30
"22648",0.969411389552479,6.60914050374364e-06,4.18821226626226e-05,1.12329609641435e-05,NA,-1.10939392112356e-05,-0.0878352340990068,-5.07261727666346e-09,NA,NA,NA,NA,5.54018961293311e-08,7.57491270495367e-05,NA,9.68485794467089e-06,NA,14,26488.4751641319,-52948.9458399814,138.055719629687,1.03667115824976e-30
"2164",1.00182267070137,4.04237817812541e-06,0.000101237494407707,NA,NA,-6.76629728051616e-06,-0.0620736289165756,-7.11913496183775e-09,NA,NA,NA,NA,6.19438198890092e-08,NA,NA,NA,NA,11,26485.3642127096,-52948.7256043035,138.275955307523,9.28575981801107e-31
"14904",1.03933464706754,1.21228150010381e-06,-3.10671575180696e-05,1.83080167494205e-05,NA,-1.0614168044114e-05,-0.19395113783572,NA,NA,NA,8.35220652198558e-06,NA,5.77427188011088e-08,7.50218891166098e-05,-1.67544528111051e-09,NA,NA,14,26488.355726846,-52948.7069654097,138.294594201412,9.19962366612035e-31
"24696",0.862777891571322,1.28843554762195e-05,0.000450763297398214,1.21374209473873e-05,NA,3.33152413821662e-06,-0.0687066880412509,-2.90260589822873e-08,NA,NA,NA,NA,NA,NA,-1.00152701660626e-10,1.01158462906155e-05,NA,13,26487.2268459125,-52948.4498020218,138.55175758931,8.08961292171128e-31
"818",1.01476207275716,3.16694687494359e-06,NA,NA,NA,8.87068170106643e-05,-0.182975769672037,NA,NA,-6.05972580665568e-09,8.85765592092886e-06,NA,NA,NA,NA,NA,NA,10,26484.2066157699,-52948.4108806353,138.590678975772,7.93370540089418e-31
"35640",0.977262194857028,5.45829230456531e-06,-3.1975367907624e-06,1.50114812082271e-05,NA,6.83075309938177e-05,-0.19243525575598,NA,NA,-6.3802635294151e-09,9.44078806366596e-06,NA,5.78017963573392e-08,NA,NA,NA,5.76619785738076e-06,14,26488.1661851211,-52948.3278819597,138.673677651321,7.61120004347243e-31
"9016",0.94941465974788,6.18681561370948e-06,4.08618634869793e-05,2.23092495670751e-05,NA,8.61778139553864e-05,-0.18597829276766,NA,NA,-6.27085664238839e-09,9.18914081358465e-06,NA,NA,NA,-3.24062969498229e-09,NA,NA,13,26487.0711535447,-52948.1384172863,138.863142324801,6.92327217597586e-31
"14399",1.05592605254379,NA,-3.39434412313573e-05,1.97160449529299e-05,-3.23760618760691e-09,-1.56019817787031e-05,-0.0844363424483481,NA,NA,NA,NA,NA,5.86850411631149e-08,8.32032082208685e-05,2.22444279374448e-09,NA,NA,13,26487.0533952087,-52948.1029006143,138.898658996812,6.80141160536047e-31
"37436",1.0542891143899,-2.33805737481967e-07,1.8411541794505e-05,NA,4.50514881625448e-09,3.42201082748164e-06,-0.205957890350095,NA,NA,NA,9.33148388707409e-06,NA,NA,6.50409258298237e-05,NA,NA,5.1806881380955e-06,13,26487.0480969226,-52948.0923040421,138.909255569,6.76547107650843e-31
"21176",1.04917346076947,-1.86850479892911e-07,2.03578069798852e-05,1.07343688315546e-05,NA,3.45487973098498e-06,-0.242833422462747,NA,-1.677865657957e-11,NA,1.16785282784868e-05,NA,NA,5.58556117850975e-05,NA,1.42091327477739e-05,NA,14,26488.0293271962,-52948.0541661101,138.947393501017,6.63768280584615e-31
"56375",1.05920551640121,NA,-3.48800194286945e-05,7.72853813313598e-06,NA,-8.92961579366589e-06,-0.0870801267238254,NA,NA,NA,NA,7.82467467759093e-09,5.45057649822378e-08,7.81865042197799e-05,NA,1.10519898556022e-05,-9.33205455205036e-06,14,26487.9828798592,-52947.9612714361,139.040288174947,6.33643045763921e-31
"18040",1.03277517580992,1.4432498346699e-06,0.000123874950686578,-4.19549500639626e-06,NA,3.6628417291668e-06,-0.237125913658213,-8.69441566689603e-09,NA,NA,1.21766086085926e-05,4.76729765928212e-08,NA,NA,NA,1.67824347999529e-05,NA,14,26487.899887905,-52947.7952875276,139.206272083502,5.83178796172747e-31
"8886",1.02443142314168,1.67016975734677e-06,NA,2.14441011725337e-05,NA,4.24900337520895e-06,-0.187048840420463,NA,-1.76145600312852e-10,NA,9.21617380747325e-06,NA,NA,NA,-1.21848377823372e-09,NA,NA,12,26485.8049940891,-52947.6066540968,139.394905514251,5.30689501316995e-31
"37688",0.971235148190661,5.42020630687968e-06,1.65674309659654e-05,1.6142055915854e-05,NA,7.7207839934323e-05,-0.19975812776674,NA,NA,-5.82538726073676e-09,8.84644266916765e-06,NA,NA,6.5574773850148e-05,NA,NA,3.25625192144383e-06,14,26487.7841714235,-52947.5638545647,139.437705046395,5.1945352257991e-31
"33206",0.918109255814616,9.56935606190536e-06,NA,6.92985264101118e-06,NA,8.59405843839747e-05,-0.0621805963580886,NA,7.69808925885091e-10,-6.28190515067681e-09,NA,NA,NA,NA,NA,NA,-4.29951853625828e-06,12,26485.7159178955,-52947.4285017097,139.573057901413,4.85461950728768e-31
"22592",0.982740168923678,5.592439997552e-06,-3.39225330757396e-05,1.93067773860037e-05,-2.65158206193378e-09,-1.26062005428512e-05,-0.0887878884168002,NA,NA,NA,NA,NA,5.92693101103337e-08,7.81256184209048e-05,NA,9.25430316957941e-06,NA,14,26487.6587240034,-52947.3129597243,139.688599886736,4.58211065969864e-31
"51512",0.911517303216726,1.03952836151623e-05,-4.33601099149709e-06,1.00761629115108e-05,NA,7.83177111622532e-05,-0.0678143986597808,NA,NA,-6.72706235577154e-09,NA,NA,5.88306151922296e-08,NA,NA,1.23413027697798e-05,-9.87908806818451e-06,14,26487.6047759621,-52947.2050636418,139.796495969284,4.3414643256397e-31
"24638",0.96976918060225,5.93343064009708e-06,NA,1.87517258071142e-05,-3.41354419769596e-09,1.30672518894303e-06,-0.0698286939755385,NA,NA,NA,NA,NA,NA,NA,2.27332903513303e-09,9.84955553327347e-06,NA,12,26485.5459272967,-52947.0885205121,139.913039098938,4.09571018082413e-31
"35380",1.09615180325778,-2.68487317938446e-06,-2.87883412146701e-06,NA,NA,-1.10413441870425e-05,-0.200644587504475,NA,NA,NA,1.00547502077025e-05,NA,6.70883818794787e-08,NA,NA,NA,7.96255628137768e-06,12,26485.5293380074,-52947.0553419335,139.946217677556,4.02832573510853e-31
"6840",1.03375967304422,1.7553470533336e-06,-3.0991564120598e-05,2.35320847017728e-05,NA,-1.17365097401599e-05,-0.193807428724066,NA,-6.58918028816861e-10,NA,8.34024800441564e-06,NA,5.78287367354325e-08,7.51389324458016e-05,NA,NA,NA,14,26487.5276102021,-52947.0507321219,139.950827489214,4.01905151584711e-31
"4536",0.92025237742982,9.20334996760208e-06,1.28305198374669e-05,8.07335310863726e-06,NA,8.35066748765691e-05,-0.0815761632935875,NA,6.30466673384292e-10,-6.22633860856119e-09,NA,NA,NA,7.38454395375507e-05,NA,NA,NA,13,26486.500769148,-52946.9976484929,140.003911118205,3.91378180054916e-31
"16632",0.860587643281552,1.29826315538941e-05,0.00045234765630117,1.32469180966442e-05,NA,3.26210000876284e-06,-0.0682059790865254,-2.91350312082652e-08,-1.03820892603439e-10,NA,NA,NA,NA,NA,NA,1.01176136170724e-05,NA,13,26486.4347394472,-52946.8655890912,140.135970519892,3.66370312290784e-31
"5944",0.980781110117608,5.6468769729155e-06,-2.9231564517164e-05,1.17486600415691e-06,NA,8.26988887146141e-05,-0.189018441283985,NA,NA,-6.13533184359472e-09,8.04064524059727e-06,5.24901082128317e-08,NA,6.99379758966704e-05,NA,NA,NA,14,26487.3027465983,-52946.6010049143,140.400554696796,3.20971558261499e-31
"3192",0.930340095386516,8.41773333632353e-06,0.000191606771938926,1.96655159931731e-05,NA,-1.15097347282635e-05,-0.0620515066730282,-1.27621754308765e-08,NA,NA,NA,-1.62900074528825e-08,5.60657174325191e-08,NA,NA,NA,NA,13,26486.2746358074,-52946.5453818117,140.456177799329,3.12167831417374e-31
"2488",0.916520441382609,9.87999137339487e-06,-4.15674652074903e-06,1.1420353425462e-05,NA,7.43978324583139e-05,-0.0632501026607794,NA,2.80417185505567e-10,-6.70299118530274e-09,NA,NA,5.82480929251303e-08,NA,NA,NA,NA,13,26486.2741609562,-52946.5444321092,140.457127501875,3.12019633314086e-31
"21816",0.927447000707444,9.92640180451457e-06,-3.62997847780333e-05,-5.31233708777148e-06,NA,8.46403892672372e-05,-0.088706056292165,NA,NA,-6.28371319846481e-09,NA,5.96322172090726e-08,NA,7.209983195471e-05,NA,1.11247772173408e-05,NA,14,26487.2478976507,-52946.491307019,140.510252592117,3.03840705193186e-31
"33856",0.976818213937067,5.11134030259388e-06,-2.22371745405152e-06,1.02517043147649e-05,-2.79071175333262e-09,3.84581115676949e-06,-0.0611237202922328,NA,NA,NA,NA,5.00378933861989e-08,NA,NA,NA,NA,-2.51654165000236e-06,13,26486.2100076595,-52946.4161255159,140.585434095177,2.92631113192139e-31
"33084",0.922916423382701,8.90071379117019e-06,4.20777440401721e-05,NA,4.47152472280311e-09,8.33451178374525e-05,-0.0613097760737534,NA,NA,-5.9520460286173e-09,NA,NA,NA,NA,NA,NA,-3.78528093622255e-06,12,26485.205665313,-52946.4079965445,140.593563066526,2.91444132092586e-31
"4404",0.954094567889882,7.16796654873772e-06,2.15354453466871e-05,NA,NA,9.10657589939261e-05,-0.0812130121547479,NA,NA,-6.28681723410701e-09,NA,NA,NA,7.32734325061043e-05,NA,NA,NA,11,26484.2017383273,-52946.4006555389,140.600904072184,2.90376346435274e-31
"53560",0.909896184381311,1.00306922784238e-05,1.50013759009306e-05,1.16826788851296e-05,NA,8.656692744642e-05,-0.0836361291488983,NA,NA,-6.13471463085127e-09,NA,NA,NA,6.89044557268765e-05,NA,1.1193558407924e-05,-1.1222864222376e-05,14,26487.1354986492,-52946.2665090161,140.735050594994,2.71538671734562e-31
"17272",0.883783237956715,1.14059465408792e-05,0.000418646946881842,9.92736958612973e-06,NA,8.06758201285142e-05,-0.223951138849442,-2.66944035371576e-08,NA,-5.99569929829905e-09,1.12579849941447e-05,NA,NA,NA,NA,1.49617318073822e-05,NA,14,26487.0572804746,-52946.1100726668,140.891486944318,2.51108820226593e-31
"30776",0.987789981119704,5.43321377530749e-06,-3.38101800692754e-05,1.18638598206922e-05,NA,-1.19248349143515e-05,-0.0889780603356403,NA,NA,NA,NA,NA,5.94013065297621e-08,7.8196700558414e-05,-3.07915039774752e-10,9.56752301129971e-06,NA,14,26487.0569160348,-52946.1093437872,140.892215823886,2.51017322856073e-31
"21104",0.954250179178168,6.33095640883504e-06,0.000376835643513277,1.97312662329218e-05,-2.97006777289233e-09,NA,-0.230330225246196,-2.50084802408304e-08,NA,NA,1.09339569156955e-05,NA,NA,4.77926333947728e-05,NA,1.37774669039835e-05,NA,14,26487.0504684771,-52946.0964486718,140.905110939311,2.49404080505293e-31
"39992",0.988879676443246,5.07061675573919e-06,-3.24961431719253e-05,1.69400972798962e-05,NA,-1.24188016037986e-05,-0.0827756585594818,NA,NA,NA,NA,-6.75404220455384e-09,6.25423325093221e-08,8.31222683296581e-05,NA,NA,-1.71541419833156e-06,14,26487.0106223064,-52946.0167563305,140.984803280568,2.39661670799787e-31
"5232",0.935274462209403,8.37189466806434e-06,0.000178772378951299,1.54176795747245e-05,-3.08289226810046e-09,NA,-0.0798926047381947,-1.37953077533155e-08,NA,NA,NA,3.5968331015978e-08,NA,7.0618556328719e-05,NA,NA,NA,13,26485.9329681605,-52945.8620465178,141.139513093294,2.21821569433577e-31
"16574",0.938294487121744,8.01193216622962e-06,NA,4.01567350055041e-05,-3.78392705021588e-09,2.70427179621465e-06,-0.069304801395895,NA,-1.21390893683952e-09,NA,NA,NA,NA,NA,NA,8.88242039404579e-06,NA,12,26484.881023317,-52945.7587125526,141.242847058493,2.10651758173249e-31
"20656",0.941725680831408,7.41127812022502e-06,1.51616906281877e-05,4.37485698678968e-05,-4.00754569009042e-09,NA,-0.0847936043370845,NA,-1.44368644761939e-09,NA,NA,NA,NA,6.86517571813327e-05,NA,8.11857558984316e-06,NA,13,26485.8504349292,-52945.6969800552,141.304579555908,2.04249050722091e-31
